Site_1,Site_2,Same_Site,Plant_1,Plant_2,Plant_1_ID,Plant_2_ID,Pair,Soil_1m,Soil_p,Root,Leaf_EN,Leaf_EP,Fruit_EN,Fruit_EP
1,5,FALSE,9,2,1_9,5_2,1_9 vs 5_2,0.3648964581675312,0.3405348931155199,0.6534441863555072,0.48210753937435835,0.4472700314611348,0.7493699132430088,0.8384107886431801
1,5,FALSE,9,3,1_9,5_3,1_9 vs 5_3,0.6350188553624103,0.327342634763318,0.5464168533161855,0.6766529816905507,0.558733818864222,0.9786431503592392,0.7585128415094592
1,5,FALSE,9,4,1_9,5_4,1_9 vs 5_4,0.3384965614034694,0.4326573873005084,0.5058191837582342,0.5276741478687517,0.6656524862054201,0.2619142242837732,0.8980352530390616
1,5,FALSE,9,5,1_9,5_5,1_9 vs 5_5,0.5229964196110507,0.3214445845388997,0.36224755939792713,0.4619295964578465,0.5625298181888262,0.43657115417515363,0.8185739466669903
1,5,FALSE,9,6,1_9,5_6,1_9 vs 5_6,0.45766186144023957,0.25184136969911974,0.33140510297637094,0.5103271564734816,0.4850466113451217,0.331748469585053,0.9100746093088268
1,2,FALSE,10,1,1_10,2_1,1_10 vs 2_1,0.31021251561467944,0.32136865110571855,0.7239522017525647,0.6018281741940487,0.5943465855923474,0.41438722812127515,0.9314392620918512
1,2,FALSE,10,2,1_10,2_2,1_10 vs 2_2,0.23297094737774426,0.19091731453940222,0.6740486103040882,0.6935190061678852,0.6996908380191619,0.39555944900782614,0.26635895838730494
1,2,FALSE,10,3,1_10,2_3,1_10 vs 2_3,0.22516873900361864,0.283421438836762,0.46229326950420685,0.5884053319312198,0.5426575733857829,0.5410073802044606,0.47731876928097866
1,2,FALSE,10,4,1_10,2_4,1_10 vs 2_4,0.2899584587214332,0.31402136579090284,0.5342742958964423,0.5842606796915011,0.486581390356892,0.8167467752778103,0.9613622926290891
1,2,FALSE,10,5,1_10,2_5,1_10 vs 2_5,0.3492836843489548,0.3112963045331349,0.581285511241379,0.5971252968645699,0.8181616607104417,0.3336176778118739,0.9590704052844012
1,2,FALSE,10,6,1_10,2_6,1_10 vs 2_6,0.2052901027245553,0.38778081018355753,0.6173621437125824,0.6025726375720926,0.5401362922836931,0.7368176104606969,0.9419963954914666
1,2,FALSE,10,7,1_10,2_7,1_10 vs 2_7,0.37098221173809576,0.4369585378847742,0.5593828983042959,0.5933186537641875,0.5965321478335673,0.7488678076669271,0.8134126886707166
1,2,FALSE,10,8,1_10,2_8,1_10 vs 2_8,0.3807447969444184,0.2946070011599203,0.5648585369387167,0.7221313064769586,0.6290421162188229,0.4448940597142136,0.8724839859713412
1,2,FALSE,10,9,1_10,2_9,1_10 vs 2_9,0.30215080743107753,0.2543438041410417,0.6371570587369506,0.6455812560493873,0.52060812018779,0.45929005102680576,0.9538528906265051
1,2,FALSE,10,10,1_10,2_10,1_10 vs 2_10,0.2645744531427631,0.3338465356845205,0.6296119108739707,0.6273297341524062,0.5808623690009256,0.9810349628136796,0.9569164631860062
1,3,FALSE,10,3,1_10,3_3,1_10 vs 3_3,0.4215249053440154,0.34308959713573006,0.6489999220101923,0.44779824768255383,0.45582301152140026,0.8671177943102997,0.7416764977022623
1,3,FALSE,10,4,1_10,3_4,1_10 vs 3_4,0.4073384031073295,0.4698927960360622,0.6334029898518613,0.6024906226962659,0.5078228304073321,0.9719484603616914,0.7017543460697491
1,3,FALSE,10,5,1_10,3_5,1_10 vs 3_5,0.36496606356843536,0.46718458707365906,0.6615250244356207,0.5000651126783942,0.5036246064011443,0.44348198291895385,0.9193534325530982
1,3,FALSE,10,6,1_10,3_6,1_10 vs 3_6,0.3233216936139952,0.3141957956805572,0.6873111404276507,0.7365581370443913,0.5347720370231016,0.23199644179608692,0.334733299123842
1,3,FALSE,10,7,1_10,3_7,1_10 vs 3_7,0.30837168754460054,0.3460842751850002,0.6677525694761175,0.5541890370324273,0.4856259902503525,0.1461634344752742,0.45801118296722604
1,3,FALSE,10,8,1_10,3_8,1_10 vs 3_8,0.29534748860348575,0.4321855842633167,0.6075202399825097,0.6004367849685331,0.5409535454330958,0.3854792932704514,0.3657484519049862
1,4,FALSE,10,1,1_10,4_1,1_10 vs 4_1,0.26659853151892676,0.33572786452125075,0.9502009039693077,0.5021829852431113,0.5886267815341862,0.9531852229943317,0.9869596743864064
1,4,FALSE,10,2,1_10,4_2,1_10 vs 4_2,0.4519144320845019,0.3620175937487653,0.7050062171352773,0.40396436235604727,0.5721755940656872,0.24947745833318768,0.9207290572014643
1,4,FALSE,10,3,1_10,4_3,1_10 vs 4_3,0.36432568857403214,0.4235881739416653,0.7042062199000224,0.24744418474095442,0.4217828044577576,0.3784561385304753,0.18801495698846923
1,4,FALSE,10,4,1_10,4_4,1_10 vs 4_4,0.3699812794776375,0.6167566023985499,0.5715227254726777,0.36324160231424246,0.4379665814760103,0.29580379499914733,0.978437839409347
1,4,FALSE,10,6,1_10,4_6,1_10 vs 4_6,0.46204766639411854,0.5007846921012391,0.7054878348249649,0.3896751108479949,0.4698250384855592,0.22636902581660004,0.4159332113469667
1,4,FALSE,10,7,1_10,4_7,1_10 vs 4_7,0.6466329156300228,0.5978204036186584,0.6960836484812241,0.417782280057348,0.49275194059466204,0.2873349832413167,0.8223911181229397
1,4,FALSE,10,8,1_10,4_8,1_10 vs 4_8,0.46181740493900747,0.6436542252122476,0.717925089216607,0.3733544801330573,0.5155714556498757,0.4637696168091203,0.24285188684455652
1,4,FALSE,10,9,1_10,4_9,1_10 vs 4_9,0.40692340911211816,0.4987770020855801,0.7263491643709126,0.27222404292772107,0.47400154815086326,0.42514253812970454,0.9577985781347501
